,0
palmer,0
palms,1
paloma,0
pals,5
palsy,1
pampering,0
pan,3
panama,10
pancake,1
pancakes,6
pancreatitis,1
panda,3
pandemic,526
pandemics,0
pandey,1
pandora,1
panel,5
panhandle,0
panic,33
panicked,0
panicking,0
panico,0
panjab,2
panorama,3
panoramic,2
pant,0
panther,0
panthers,0
panties,0
panting,1
pantry,3
pants,4
papa,4
papaya,2
paper,53
paperboy,0
papers,3
papi,1
papillon,2
par,7
para,2
paracetamol,0
parade,2
parades,1
paradigm,1
paradise,11
paradox,1
parakeet,1
parakeets,2
parallel,1
paralyzed,0
paramedic,1
paramedics,2
paramount,3
paranoia,2
paranoid,3
paranormal,1
parasite,0
parasites,1
pardon,1
paredes,1
parekh,1
parent,2
parenthood,3
parenting,10
parents,24
parfait,0
paris,15
parish,3
park,173
parke,0
parked,1
parker,2
parking,5
parks,11
parkway,1
parlay,1
parliament,3
parlor,0
parlour,1
parody,3
parris,1
parrish,1
parrot,1
part,229
parte,1
parted,1
partial,18
participants,3
participate,8
participated,1
participating,4
participation,2
particle,1
particles,0
particular,5
particularly,2
parties,10
partly,76
partner,14
partnered,0
partnering,1
partners,7
partnership,2
parts,13
party,104
partying,2
pasadena,5
paso,4
pasquale,0
pass,78
passable,1
passage,1
passed,22
passenger,1
passengers,1
passes,8
passing,9
passion,11
passionate,1
passionately,1
passover,12
passport,2
password,0
pasta,11
paste,1
pastel,2
pastor,6
pastors,2
pastries,1
pastry,2
pat,2
patch,2
patches,2
patchy,9
pate,1
patel,3
patent,1
paterson,0
path,10
pathetic,0
pathogen,1
pathogens,1
pathology,1
paths,3
pathways,1
patience,11
patient,13
patiently,7
patients,52
patio,2
patra,1
patrick,4
patriot,2
patriotic,0
patriotism,1
patriots,5
patrol,4
patrolling,2
patron,2
patronage,1
patrons,5
pattern,2
patterns,2
patty,1
paul,12
paula,2
paulina,1
paulo,6
pause,10
paused,0
pavement,1
pavements,1
pavilion,2
paw,1
pawn,2
pawnshop,1
paws,5
pax,1
pay,35
paycheck,1
payer,0
paying,7
payment,4
payments,2
payne,1
paypal,0
payphone,0
payroll,0
pays,2
pb,4
pbs,2
pc,23
pcs,0
pd,1
pdq,0
pe,2
peabody,0
peace,76
peaceful,10
peacefully,1
peach,3
peaches,2
peachtree,3
peacock,3
peak,26
peaking,0
peaks,1
peanut,4
peanuts,6
pearl,2
pearls,1
pearson,1
peas,2
pecan,0
pecker,1
peculiar,1
pedal,2
pedals,1
pedant,0
pedicab,1
pedicure,0
pedigree,2
pedro,3
pee,3
peek,3
peeks,0
peel,2
peeling,1
peep,2
peeping,0
peeps,3
peers,0
pees,0
peg,1
pelican,1
pelosi,1
pelting,2
pembroke,3
pen,14
penal,1
penalties,1
pence,0
pencil,12
pencils,0
pendant,2
peng,0
penguin,0
peninsula,4
penitentiary,1
penn,1
penned,2
pennsylvania,46
penny,2
pens,0
pensacola,2
penthouse,1
pentium,0
penultimate,0
penzance,1
people,565
peoples,10
peoria,1
pep,1
pepe,0
pepper,3
peppered,1
pepperoni,1
peppers,2
perceive,1
perceived,0
percent,3
percentages,0
perception,2
percussionist,0
pereira,1
perez,0
perfect,41
perfected,1
perfecting,1
perfection,3
perfectionist,0
perfectly,5
perform,7
performance,21
performances,2
performed,2
performer,2
performers,0
performing,9
performs,1
perfumes,1
perilous,2
period,69
periods,2
periscope,1
perish,1
perk,1
perks,1
permanent,8
permission,1
permit,2
permitted,3
permitting,1
perms,0
pernambuco,1
pero,1
perros,1
perry,4
perseverance,1
persian,1
persistent,3
persistently,1
persists,1
person,50
persona,0
personal,34
personalities,2
personality,2
personalized,0
personally,4
personnel,5
persons,5
perspective,13
perspectives,2
persuade,0
pertaining,1
perth,11
pertinent,1
peru,2
perusing,1
peruvian,1
peshawar,0
pesky,1
pest,1
pestilence,1
pesto,3
pet,13
petals,2
pete,1
peter,11
peters,0
petersburg,6
peterson,1
petes,0
petite,0
petition,1
petrified,1
petrol,2
pets,13
pewter,0
pf,0
pfeiffer,0
pg,1
ph,9
phane,0
phantom,3
pharma,1
pharmaceutical,2
pharmacist,1
pharmacy,3
pharoah,1
phase,24
phases,2
phd,2
pheasant,1
phelps,1
phenomenon,2
phew,0
phi,0
phil,1
phila,2
philadelphia,54
philanthropist,0
philippi,1
philippine,3
philippines,11
phillip,1
phillips,1
philly,20
philosophers,1
philosophy,1
phish,2
phlegm,3
phobia,1
phoenix,9
phoenixville,1
phone,47
phonebook,0
phones,3
photo,148
photog,2
photogenic,1
photograph,8
photographed,4
photographer,28
photographers,10
photographing,0
photographs,3
photography,171
photograpy,0
photojournalist,3
photon,1
photos,41
photoshoot,1
photoshop,1
photoshopped,0
php,0
phrase,0
phrases,1
physical,27
physically,12
physician,3
physicians,1
physicist,1
physics,2
physio,2
pi,3
pianist,1
piano,8
piazza,2
pib,0
pic,55
picadilly,1
picchu,1
pick,40
picked,2
pickens,0
picking,4
pickle,2
pickles,0
picks,1
pickup,5
pickups,0
picky,1
picnic,8
pico,1
pics,28
picture,66
pictured,2
pictures,43
picturesque,1
pie,5
piece,23
pieces,14
piedmont,2
pier,3
pierce,1
piercing,2
pierre,1
piers,1
pies,1
piet,1
pieta,1
pig,3
pigeon,5
pigeonhole,1
pigeons,5
piggy,2
pigs,1
pile,2
piled,0
piles,1
piling,2
pill,0
pillars,0
pillow,2
pillows,0
pillsbury,2
pilot,5
pilots,1
pimlico,1
pin,1
pinatas,1
pinch,2
pine,2
pineapple,2
pines,3
pineville,0
ping,3
pink,39
pinky,1
pino,1
pinoy,1
pinprick,1
pins,0
pint,1
pints,0
pinup,1
pioneer,2
pioneering,1
pipe,0
pipeline,1
pipers,1
pipes,1
pippin,1
pips,1
pirate,3
pirates,2
piss,9
pissed,0
pissing,1
pistol,1
pit,4
pita,1
pitch,1
pits,0
pitt,2
pittsburgh,8
pity,2
pius,0
pivot,1
pivotal,0
pivots,0
pix,1
pixel,0
pixelated,0
pixels,1
pixie,1
pixies,0
pizza,27
pizzas,2
pj,2
pjs,2
pk,2
pl,3
placards,0
place,132
placed,5
placement,2
placements,0
places,36
plague,22
plagued,1
plagues,0
plaguing,0
plaid,1
plain,4
plainfield,1
plains,3
plan,51
plane,5
planes,2
planet,24
planets,1
plank,1
planned,15
planner,2
planning,26
plano,4
plans,22
plant,8
plantation,4
plante,0
planted,2
planter,1
plants,32
plasma,3
plastic,6
plastics,0
plat,1
plate,8
plateau,0
plates,1
platform,12
platforms,20
plath,0
plating,0
platinum,2
platter,1
play,69
playa,3
playback,0
playboy,0
played,14
player,1
players,5
playful,2
playground,6
playgrounds,1
playhouse,1
playin,3
playing,43
playlist,20
playmobil,0
plays,4
playstation,2
playtime,2
plaza,8
plead,1
pleading,1
pleas,1
pleasant,3
pleasantville,1
please,440
pleased,4
pleaser,1
pleases,0
pleasing,1
pleasure,13
pleasures,2
pleated,0
pleather,0
pledge,3
pledged,1
pledging,0
plentiful,2
plenty,16
plies,0
plot,2
plots,0
ploughing,1
pls,3
plug,4
plugged,2
plugs,0
plum,1
plumber,2
plumbing,1
plumtree,2
plunder,1
plunges,0
plunkett,1
pluto,1
ply,2
plying,0
plymouth,4
plywood,1
plz,8
pm,377
pms,0
pneumatic,1
pneumonia,1
po,0
pocket,3
pockets,3
poco,3
pod,2
podcast,45
pods,1
poe,1
poem,26
poems,3
poet,16
poetry,40
poets,2
pogo,1
poignant,1
point,36
pointe,1
pointer,1
pointing,1
pointless,0
points,4
poison,1
poisoning,1
poked,1
pokemon,2
poker,2
pol,1
polanco,1
poland,22
polar,1
polaroid,1
polaroids,1
pole,2
police,73
policemen,8
policies,3
policy,6
polish,3
polished,1
polishing,1
political,6
politicians,10
politics,10
polka,1
poll,4
polled,1
pollen,1
polling,1
polls,14
pollute,0
polluted,2
pollution,6
polo,1
polution,0
polyamorous,0
polyamory,0
polymer,1
polynesian,0
polytheism,0
pom,1
pomegranate,0
pomeranian,1
pompeo,0
pon,1
ponce,0
pond,2
ponder,2
pondered,1
pong,0
ponte,2
ponytail,0
poo,1
pooch,1
pooches,1
pool,28
pools,6
poolside,7
poop,4
pooped,0
poopie,0
poor,25
poorer,2
poorly,1
pop,84
popcorn,1
pope,4
popeye,1
popped,4
poppers,2
poppies,2
poppin,3
popping,4
poppins,2
poppy,4
pops,3
populace,1
popular,10
populated,1
population,52
populist,1
porch,4
pores,0
pork,10
porky,1
porn,8
pornstar,2
porridge,3
port,24
portable,1
portal,2
portals,1
porte,1
porter,3
porters,1
portfolio,0
portia,0
portion,2
portions,0
portland,15
porto,3
portrait,45
portraits,16
portray,1
portraying,0
portrays,1
portsmouth,7
portugal,8
portuguese,2
pos,0
pose,10
posed,0
poser,1
poses,3
posh,0
posing,0
position,2
positions,0
positive,158
positively,2
positives,6
positivism,1
positivity,42
positve,0
posse,1
possess,2
possibilities,3
possibility,4
possibly,5
post,161
postal,1
postapocalyptic,0
postcard,2
postcards,2
posted,67
poster,9
posters,2
posthumously,1
posting,26
postpone,5
postponed,10
postponement,1
posts,11
posttraumatic,0
posture,1
pot,4
pota,0
potato,9
potatoes,7
potential,7
potentially,4
potomac,1
potosi,0
potsdam,1
potter,2
pottery,1
potty,0
pou,1
pouch,1
pouches,2
poultry,2
pound,3
pounds,2
poured,3
pours,1
pov,2
poverty,20
powder,2
powell,1
power,47
powered,0
powerful,10
powerfull,0
powerless,0
powers,5
pp,1
ppl,15
ppp,3
pps,0
pr,13
practical,3
practically,3
practice,47
practiced,2
practices,4
practicing,33
practise,2
practised,1
practising,2
practitioner,0
prada,2
pradesh,37
prague,5
prairie,3
praise,6
praised,0
praises,3
praising,2
prakash,2
prank,1
pranks,0
pratt,1
prawn,1
prawns,1
pray,87
prayed,6
prayer,30
prayers,57
praying,34
pre,84
preach,1
preaches,1
preaching,1
preamble,1
precaution,8
precautionary,7
precautions,41
precinct,1
precious,10
precisely,3
predecessor,2
predict,1
predicted,3
predicting,1
prediction,1
predictions,1
predicts,1
prefer,5
preferably,1
preferring,1
preggo,0
pregnancy,1
pregnant,5
prelude,1
premier,19
premiere,6
premiered,1
premiering,1
premiers,1
premise,1
premium,5
premonition,0
prep,2
preparation,7
preparations,2
preparatory,0
prepare,21
prepared,33
preparedness,1
prepares,1
preparing,11
prepped,0
prepping,4
preproduction,0
preps,1
prequel,1
prescience,1
prescient,1
prescribed,1
prescription,1
prescriptions,1
presence,6
presentation,3
presented,4
presenter,3
presenters,1
presenting,7
presently,1
presents,13
preserve,1
preserved,1
presidency,1
president,30
presidente,1
presidential,0
presides,2
presley,0
press,21
pressed,2
presses,1
pressure,5
prestige,2
prestigious,2
preston,5
pretend,2
pretending,3
pretext,2
prettier,0
pretty,53
pretzels,1
prevail,4
prevailing,2
prevent,63
preventative,0
prevented,1
preventing,8
prevention,35
preview,5
previous,20
previously,1
prey,1
prez,2
price,62
priced,1
priceless,2
prices,5
pricing,3
prick,1
pride,9
priest,1
prima,3
primal,0
primary,5
prime,16
primer,2
priminister,0
prince,17
princely,0
princess,9
princeton,0
principal,3
principle,1
principles,2
pringle,1
print,8
printed,2
printer,2
printing,9
printout,0
prints,5
prior,3
priorities,3
prioritized,0
priority,10
prism,0
prison,5
prisoner,4
prisoners,3
prisons,1
pristine,1
privacy,2
private,21
privilage,1
privilege,3
prix,0
priya,1
priyanka,1
prize,10
pro,20
proactive,1
probes,0
problem,28
problems,10
procedure,1
procedures,4
proceedings,0
proceeds,9
process,11
processing,2
procession,1
procrastinating,2
procreate,0
procure,1
prod,12
prodigy,1
produce,7
produced,15
producer,47
producers,3
produces,1
producing,4
product,14
production,18
productions,6
productive,10
productivity,5
products,26
prof,2
profanities,0
professed,0
professional,18
professionally,0
professionals,11
professions,1
professor,12
professors,1
profile,8
profit,3
profitable,2
profits,2
profound,0
profusion,1
program,19
programme,4
programmed,1
programming,2
programs,4
progress,17
progresses,0
progressing,3
progression,1
progressive,3
prohibited,0
prohibition,0
project,52
projected,1
projecting,3
projections,1
projects,15
prolly,0
prolonged,0
prom,1
promenade,0
prominence,0
prominent,2
promise,14
promised,8
promises,1
promising,1
promo,3
promote,5
promoted,1
promoter,2
promoting,3
promotion,2
promotional,1
promotions,2
prompt,1
prompting,1
prone,3
pronounce,1
pronounced,2
proof,9
propaganda,4
propagate,1
propagating,2
propelled,1
proper,11
properly,9
properties,4
property,8
prophecies,0
prophecy,1
prophesied,0
prophet,6
prophetic,2
prophets,1
proportions,1
proposal,0
proposals,0
propose,1
proposed,2
proposes,0
propositions,1
proprietors,2
props,3
pros,1
prospect,5
prospects,1
prosper,1
prosperity,4
prosperous,1
prost,1
prostitutes,1
protect,103
protected,17
protecting,16
protection,54
protective,17
protector,2
protectors,0
protects,6
protein,1
protest,6
protested,0
protesters,1
protesting,2
protests,3
protocol,4
protocols,0
prototype,2
prototypes,1
proud,53
proudest,1
proudly,7
prove,4
proved,4
proven,4
provence,0
proverb,1
proverbs,4
proves,2
provide,16
providence,3
provider,1
providers,2
provides,11
province,10
provinces,1
provincial,4
proving,2
provisions,2
provoke,1
provokes,1
prowess,1
prowl,1
prs,2
prt,1
prudent,4
ps,21
psa,3
psalm,11
psalms,2
psoriasis,1
psych,0
psychedelic,3
psychic,1
psycho,7
psychological,1
psychologically,1
psychologist,2
psychology,4
pt,9
pta,2
pts,1
ptsd,1
pub,18
publically,1
publication,1
publications,1
publicist,0
publicity,0
publicly,1
publish,2
published,10
publishing,5
pubs,4
pudding,1
puddle,2
puerto,5
puff,2
puffy,0
pug,4
pugs,2
pull,11
pulled,6
pulling,8
pullout,1
pullover,3
pulse,0
pulses,1
pump,3
pumped,1
pumping,1
pumpkin,1
pumpkins,0
pumps,1
pun,2
punch,4
pune,75
punish,1
punished,1
punishment,3
punjab,22
punjabi,7
punk,3
punters,0
puny,1
pup,4
puppet,3
puppets,1
puppies,5
puppy,12
pups,1
pura,0
purchase,17
purchased,1
purchasers,1
purchases,2
purchasing,12
pure,8
purest,1
purge,3
purging,2
puri,1
purified,0
purifier,1
purity,1
purley,2
purple,9
purpose,13
purposed,0
purposely,1
purposes,6
purr,1
purse,1
pursuit,0
pursuits,1
pus,0
push,16
pushed,6
pushes,1
pushing,9
pushups,6
put,99
putney,1
puts,5
putter,1
puttin,0
putting,24
puzzle,12
puzzles,7
pvc,0
pvt,6
pw,0
pyaar,1
pyar,17
pyramid,1
pyramids,1
python,3
q,15
qa,0
qb,1
qotd,7
qoutes,1
qt,0
qu,2
quack,1
quad,6
quagmire,1
quail,2
quaker,0
qualified,1
qualify,0
qualities,0
quality,42
quando,2
quantities,2
quantity,0
quantum,1
quarantine,1501
quarantined,64
quarantines,1
quarreling,1
quarter,1
quarterback,1
quarters,3
quartet,1
quarts,0
quasi,1
quatre,0
quay,1
que,3
quebec,8
queen,32
queenie,1
queens,33
queensland,18
queer,1
quence,0
quench,0
queries,2
query,0
quest,3
question,22
questioned,1
questioning,1
questions,43
queue,4
queues,3
queuing,1
quiche,2
quick,38
quicker,1
quickie,0
quickies,0
quickly,14
quiet,30
quietly,1
quietness,1
quill,1
quilt,1
quilting,0
quina,1
quincy,0
quinn,1
quirky,1
quit,3
quitting,0
quiver,2
quivering,1
quiz,6
quote,23
quoted,2
quotes,20
quotidian,1
quotient,1
quoting,1
quran,2
qvc,0
r,79
ra,1
raat,2
rabb,0
rabbit,2
rabbits,3
rabies,0
raccoon,0
race,24
races,3
rachel,3
racial,3
racing,8
racism,6
racist,2
rack,0
racks,1
rad,1
radar,1
radiation,1
radical,2
radio,33
radioactive,2
radish,1
radius,0
raf,1
raffle,13
raffles,1
rafting,1
rag,1
rage,2
ragga,2
raging,1
ragu,1
raha,1
rahman,1
raho,0
rahul,1
rai,1
raid,0
raided,0
raider,1
rail,1
rails,0
railway,11
railways,2
rain,42
rainbow,18
rainbows,3
raincoat,1
raindrops,1
rained,2
rainer,0
rainfall,1
rainforest,0
raining,2
rainn,0
rains,4
rainy,2
raise,12
raised,9
raises,2
raisin,1
raising,5
raj,5
raja,3
rajasthan,14
rajesh,1
rake,1
rakhi,1
rakuten,1
raleigh,7
rally,0
ralph,2
ram,8
rama,3
ramadan,2
ramayana,1
rambles,0
rambling,1
ramblings,1
ramen,3
ramgarh,1
ramifications,1
ramon,1
ramona,1
rampage,15
ramped,0
ramsey,1
ran,14
rana,2
ranch,14
ranches,2
rancho,2
rand,1
random,13
randomly,1
range,5
ranger,2
ranges,1
rani,1
ranked,2
ranking,1
ranks,1
rannvijay,1
rant,2
rants,0
rap,57
rape,1
raped,1
rapid,7
rapidly,55
rapids,6
rapper,22
rappers,4
rapping,0
raps,1
rapturous,1
rare,19
rarely,0
rash,1
rashad,1
raspberry,0
rasta,1
rat,3
ratchet,1
rate,33
rated,3
rates,10
ratings,1
ration,2
rationing,4
rations,0
raton,6
rats,1
rattlesnake,2
ravaged,1
ravaging,2
rave,4
ravel,1
raven,2
ravens,2
ravers,2
ravi,0
ravindra,0
raving,1
ravioli,1
raw,14
rawa,1
ray,7
raya,1
raye,1
rays,5
raza,1
razor,3
rd,47
rds,1
reach,23
reached,13
reaches,5
reaching,6
react,1
reacting,0
reaction,3
reactions,0
reactive,0
read,65
reader,1
readers,1
readership,1
readily,2
reading,35
readings,2
reads,4
ready,161
reagan,1
realest,1
realisations,1
realise,8
realised,5
realises,0
realising,1
realism,10
realist,2
realistic,4
realities,1
reality,24
realization,1
realize,11
realized,12
realizing,0
realm,1
realness,2
realtime,1
realtor,20
realtors,1
realty,0
reaper,1
rear,1
rearrange,3
rears,1
reason,27
reasonable,3
reasoned,1
reasons,12
reassure,1
reassuring,2
rebecca,2
rebel,5
rebellion,3
rebellious,1
rebels,1
reboot,0
rebroadcast,0
rebuild,1
rebuilding,0
rebuke,1
rec,2
recall,2
recalling,1
recap,2
recaps,1
receive,18
received,11
receiving,4
recent,14
recently,7
reception,2
receptionists,1
recess,0
recession,6
recharge,5
recharged,1
recieve,0
recieved,0
recipe,16
recipes,6
recipient,0
recital,1
recite,1
reciting,1
reckless,1
reckon,1
reckoning,1
reckons,1
reclaimed,1
recognise,1
recognition,4
recognize,2
recognized,2
recognizing,1
recommend,6
recommendation,6
recommendations,3
recommended,3
recommends,0
reconnect,3
reconnecting,1
record,14
recorded,12
recorder,2
recording,10
recordings,2
records,15
recover,7
recovered,12
recovering,2
recovers,1
recovery,18
recreated,1
recreational,1
recruited,1
recruiting,0
recruits,1
rectangles,0
recurve,0
recycle,1
recycled,1
recycling,1
red,45
redbox,0
redding,1
redeemed,2
redeemer,2
redefine,1
redemption,4
redesign,1
redevelopment,1
redhead,2
rediscover,0
rediscovered,1
redlight,1
redline,0
redman,1
redmond,1
redneck,0
rednecks,0
redo,3
redskins,1
redsox,4
reduce,15
reduced,12
reduces,0
reducing,1
reduction,5
redux,1
reed,0
reeds,15
reefs,1
reel,2
reeled,0
reeling,1
reels,2
reentry,0
reese,3
reestablishing,1
reevaluate,1
refer,2
reference,2
references,0
referral,1
referrals,1
referred,1
refers,1
refill,0
refilled,1
reflect,7
reflecting,3
reflection,18
reflections,5
reflective,1
reflects,1
reform,2
refrain,1
refrained,0
refresh,4
refreshed,1
refreshing,8
refreshments,0
refried,0
refrigerated,2
refrigerator,1
refrigerators,0
refuge,2
refugees,2
refund,1
refuse,7
refused,4
refuses,1
refusing,3
refute,1
regal,1
regard,1
regarding,17
regardless,6
regards,9
regency,1
regent,1
regents,0
reggae,8
reggie,3
regime,1
regimen,1
regiment,1
regina,0
reginald,0
region,10
regional,7
regions,1
register,6
registered,3
registering,1
registers,0
registrants,0
registry,2
regret,3
regrets,1
regular,21
regularly,12
regulars,1
regulated,0
regulation,2
regulations,5
rehab,0
rehabilitation,0
rehearsal,2
rehearsals,1
rehearsing,1
rehta,1
rei,0
reign,2
reigns,4
reilly,1
reimbursement,0
reincarnation,1
reinventing,1
reisen,1
reiterate,1
reject,1
rejected,1
rejection,1
rejoice,4
rejuvenate,1
rejuvenates,0
rejuvenating,1
rejuvenation,1
rekha,1
rekindle,1
relapses,0
relate,4
related,41
relates,1
relating,1
relation,3
relationship,8
relationships,5
relative,6
relatively,3
relatives,5
relax,23
relaxation,1
relaxed,4
relaxing,13
release,20
released,15
releases,0
releasing,14
relentless,1
relevant,4
reliable,1
reliance,1
relied,1
relief,26
relieve,2
relieved,1
relieving,0
religion,10
religions,1
religious,8
religiously,1
reliving,0
relocate,1
relocating,1
reluctant,1
rely,1
relying,2
remain,26
remainder,1
remaining,1
remains,11
remarkable,2
remarkably,1
remedies,0
remedy,6
remember,93
remembered,1
remembering,5
remembrance,1
remer,1
remind,10
reminded,7
reminder,36
reminders,2
reminding,5
reminds,10
remington,0
reminisce,1
reminiscing,8
remix,6
remixed,1
remixes,1
remnant,0
remote,9
remotely,5
remove,4
removed,2
removes,1
removing,2
remy,0
ren,1
renamed,1
renaud,1
render,5
rendered,1
rendering,2
renderings,2
rendition,2
renegade,2
renew,2
renewal,1
renewed,1
rennie,1
reno,2
renovate,1
renovating,1
renovation,2
renovations,2
rent,11
rental,3
renters,0
renting,0
reopen,1
reopened,1
reopening,2
reopens,6
rep,1
repainting,1
repair,4
repaired,1
repairing,0
repairs,1
repay,1
repayment,1
repeat,9
repeating,2
repel,2
repellent,0
repelling,1
repent,0
repercussions,1
repertoire,2
replace,2
replacement,1
replay,3
replays,1
replicate,1
reply,4
repo,0
report,26
reportage,1
reported,22
reportedly,1
reporter,4
reporters,0
reporting,12
reports,14
reprehensible,0
represent,2
representative,2
represented,0
representing,2
represents,3
reproduce,1
reproduction,1
reproductive,1
republic,8
republican,3
republicans,3
repulsive,0
reputable,1
reputed,1
request,30
requested,3
requesting,1
requests,3
require,3
required,5
requirement,1
requirements,3
requires,1
requiring,1
rerouted,1
res,2
resale,1
reschedule,0
rescue,5
rescued,1
rescues,0
rescuing,0
research,12
researched,1
researcher,2
researchers,1
researching,1
resemblance,0
resemble,1
resembles,1
reservation,1
reservations,1
reserve,6
reserved,3
reserves,1
reservoir,2
reset,3
reshaping,0
residence,4
residences,2
residency,3
resident,2
residential,6
residents,17
resides,1
resign,0
resilience,3
resiliency,0
resilient,2
resin,1
resist,9
resistance,4
resistant,2
resisting,1
resolution,0
resolve,1
resolved,3
resonate,1
resonating,1
resort,8
resorted,1
resource,3
resources,12
respect,55
respected,1
respectful,1
respectfully,1
respective,4
respectively,1
respirator,3
respiratory,12
respite,1
respond,2
responded,4
responders,11
responding,4
responds,4
response,33
responses,1
responsibilities,1
responsibility,9
responsibilty,1
responsible,23
responsibly,6
responsive,1
ressurection,0
rest,62
restart,1
restaurant,41
restauranteur,0
restaurants,34
resting,3
restless,2
restoration,1
restore,3
restored,2
restoring,1
restrict,2
restricted,3
restriction,3
restrictions,28
restrictive,1
restrooms,0
restructuring,0
result,9
resulted,1
resulting,4
results,14
resume,2
resuming,1
resurfaces,1
resurgence,0
resurrection,8
retail,7
retailers,3
retarded,1
retards,1
retention,2
rethink,1
rethinking,1
retired,2
retirement,2
retooling,0
retreat,11
retribution,0
retro,3
retrograde,0
return,16
returned,4
returning,6
returns,5
reunion,2
reunite,0
reunited,2
reuse,1
reuters,0
revamped,1
reveal,3
revealed,0
reveals,4
revelation,1
revelations,0
revelry,0
revenge,2
revenue,1
reverberates,1
reverse,2
reversed,1
reverting,0
review,16
reviewed,5
reviewing,1
reviews,1
revised,2
revisit,1
revisiting,3
revival,1
revive,1
reviving,1
revolt,2
revolution,5
revolutionary,4
revolve,1
revolved,1
revolves,2
reward,2
rewarded,1
rewards,1
rewind,1
rewriting,0
rey,5
reynolds,2
rez,1
rf,2
rg,0
rgv,2
rhapsody,1
rheumatic,0
rhianna,1
rhine,0
rhinestones,1
rhino,1
rhode,7
rhody,1
rhonda,1
rhubarb,2
rhymes,2
rhythm,4
rhythms,1
ri,1
rialto,1
rib,2
ribs,2
rica,2
rican,1
ricardo,1
rice,23
rich,19
richard,3
