,0
pampering,3
pan,5
panama,11
pancake,3
pancakes,7
pancreatitis,1
panda,3
pandemic,938
pandemics,9
pandey,1
pandora,1
panel,5
panhandle,1
panic,49
panicked,1
panicking,2
panico,1
panjab,2
panorama,4
panoramic,3
pant,1
panther,1
panthers,1
panties,2
panting,1
pantry,4
pants,8
papa,7
papaya,2
paper,75
paperboy,1
papers,4
papi,3
papillon,2
par,8
para,5
paracetamol,1
parade,5
parades,1
paradigm,1
paradise,13
paradox,1
parakeet,1
parakeets,2
parallel,3
paralyzed,1
paramedic,2
paramedics,3
paramount,5
paranoia,5
paranoid,3
paranormal,4
parasite,1
parasites,1
pardon,2
paredes,1
parekh,1
parent,2
parenthood,3
parenting,11
parents,33
parfait,1
paris,23
parish,4
park,233
parke,1
parked,2
parker,2
parking,9
parks,11
parkway,1
parlay,1
parliament,3
parlor,1
parlour,1
parody,6
parris,1
parrish,1
parrot,1
part,350
parte,1
parted,1
partial,45
participants,3
participate,12
participated,2
participating,5
participation,2
particle,1
particles,1
particular,5
particularly,7
parties,11
partly,76
partner,23
partnered,2
partnering,1
partners,10
partnership,4
parts,15
party,131
partying,5
pasadena,5
paso,6
pasquale,1
pass,108
passable,1
passage,1
passed,29
passenger,2
passengers,3
passes,12
passing,12
passion,13
passionate,3
passionately,1
passover,12
passport,2
password,1
pasta,21
paste,2
pastel,5
pastor,11
pastors,3
pastries,1
pastry,3
pat,4
patch,2
patches,3
patchy,9
pate,1
patel,4
patent,1
paterson,1
path,15
pathetic,1
pathogen,2
pathogens,9
pathology,1
paths,3
pathways,1
patience,15
patient,25
patiently,8
patients,86
patio,10
patra,1
patrick,6
patriot,2
patriotic,2
patriotism,1
patriots,6
patrol,4
patrolling,2
patron,3
patronage,2
patrons,9
pattern,3
patterns,6
patty,1
paul,17
paula,2
paulina,1
paulo,6
pause,18
paused,1
pavement,1
pavements,1
pavilion,2
paw,1
pawn,2
pawnshop,1
paws,5
pax,1
pay,41
paycheck,2
payer,1
paying,11
payment,6
payments,3
payne,1
paypal,2
payphone,1
payroll,1
pays,4
pb,4
pbs,2
pc,26
pcs,1
pd,1
pdq,1
pe,2
peabody,1
peace,96
peaceful,12
peacefully,1
peach,4
peaches,2
peachtree,3
peacock,3
peak,27
peaking,1
peaks,1
peanut,5
peanuts,6
pearl,3
pearls,1
pearson,1
peas,3
pecan,2
pecker,1
peculiar,1
pedal,2
pedals,1
pedant,1
pedicab,1
pedicure,4
pedigree,3
pedro,4
pee,3
peek,5
peeks,1
peel,2
peeling,1
peep,3
peeping,1
peeps,21
peers,1
pees,1
peg,2
pelican,1
pelosi,1
pelting,2
pembroke,3
pen,17
penal,1
penalties,1
pence,1
pencil,12
pencils,4
pendant,2
peng,1
penguin,1
peninsula,4
penitentiary,1
penn,2
penned,2
pennsylvania,58
penny,3
pens,2
pensacola,2
penthouse,1
pentium,1
penultimate,1
penzance,1
people,769
peoples,15
peoria,1
pep,1
pepe,1
pepper,5
peppered,1
pepperoni,1
peppers,2
perceive,1
perceived,1
percent,7
percentages,1
perception,3
percussionist,1
pereira,1
perez,1
perfect,59
perfected,1
perfecting,2
perfection,4
perfectionist,1
perfectly,5
perform,8
performance,23
performances,3
performed,5
performer,3
performers,2
performing,9
performs,1
perfumes,1
perilous,2
period,94
periods,2
periscope,1
perish,1
perk,1
perks,1
permanent,9
permission,2
permit,3
permitted,4
permitting,1
perms,1
pernambuco,1
pero,1
perros,1
perry,5
perseverance,1
persian,1
persistent,3
persistently,1
persists,1
person,63
persona,1
personal,42
personalities,3
personality,3
personalized,1
personally,8
personnel,8
persons,9
perspective,18
perspectives,4
persuade,1
pertaining,1
perth,11
pertinent,1
peru,3
perusing,1
peruvian,1
peshawar,1
pesky,1
pest,2
pestilence,2
pesto,4
pet,16
petals,2
pete,1
peter,11
peters,1
petersburg,8
peterson,1
petes,1
petite,1
petition,1
petrified,1
petrol,2
pets,19
pewter,1
pf,1
pfeiffer,1
pg,1
ph,13
phane,1
phantom,3
pharma,2
pharmaceutical,2
pharmacist,2
pharmacy,6
pharoah,1
phase,30
phases,3
phd,2
pheasant,1
phelps,2
phenomenon,4
phew,1
phi,1
phil,2
phila,2
philadelphia,59
philanthropist,1
philippi,1
philippine,5
philippines,21
phillip,2
phillips,1
philly,22
philosophers,2
philosophy,1
phish,3
phlegm,3
phobia,1
phoenix,13
phoenixville,1
phone,63
phonebook,1
phones,6
photo,182
photog,2
photogenic,1
photograph,11
photographed,5
photographer,40
photographers,13
photographing,1
photographs,8
photography,220
photograpy,1
photojournalist,10
photon,1
photos,58
photoshoot,36
photoshop,19
photoshopped,1
php,2
phrase,1
phrases,1
physical,32
physically,19
physician,4
physicians,1
physicist,1
physics,3
physio,2
pi,5
pianist,1
piano,12
piazza,2
pib,1
pic,78
picadilly,1
picchu,1
pick,52
picked,10
pickens,1
picking,4
pickle,2
pickles,1
picks,2
pickup,10
pickups,1
picky,1
picnic,9
pico,3
pics,47
picture,88
pictured,3
pictures,53
picturesque,1
pie,11
piece,34
pieces,18
piedmont,2
pier,6
pierce,1
piercing,3
pierre,1
piers,1
pies,1
piet,1
pieta,1
pig,5
pigeon,6
pigeonhole,1
pigeons,5
piggy,3
pigs,1
pile,3
piled,2
piles,2
piling,3
pill,2
pillars,1
pillow,2
pillows,4
pillsbury,2
pilot,8
pilots,1
pimlico,1
pin,2
pinatas,1
pinch,2
pine,2
pineapple,5
pines,3
pineville,1
ping,4
pink,48
pinky,1
pino,1
pinoy,3
pinprick,1
pins,1
pint,3
pints,2
pinup,1
pioneer,4
pioneering,1
pipe,1
pipeline,1
pipers,1
pipes,2
pippin,1
pips,1
pirate,3
pirates,4
piss,9
pissed,1
pissing,2
pistol,1
pit,5
pita,1
pitch,1
pits,1
pitt,3
pittsburgh,8
pity,2
pius,1
pivot,4
pivotal,1
pivots,1
pix,1
pixel,4
pixelated,1
pixels,1
pixie,1
pixies,1
pizza,39
pizzas,2
pj,2
pjs,2
pk,2
pl,3
placards,1
place,175
placed,9
placement,2
placements,1
places,46
plague,24
plagued,1
plagues,1
plaguing,1
plaid,1
plain,4
plainfield,2
plains,5
plan,69
plane,8
planes,5
planet,33
planets,1
plank,1
planned,18
planner,2
planning,29
plano,4
plans,31
plant,21
plantation,6
plante,1
planted,3
planter,1
plants,49
plasma,3
plastic,11
plastics,1
plat,1
plate,12
plateau,2
plates,4
platform,14
platforms,24
plath,1
plating,2
platinum,4
platter,2
play,93
playa,4
playback,1
playboy,2
played,18
player,2
players,8
playful,2
playground,8
playgrounds,1
playhouse,1
playin,5
playing,62
playlist,20
playmobil,2
plays,8
playstation,4
playtime,3
plaza,8
plead,1
pleading,1
pleas,1
pleasant,5
pleasantville,1
please,571
pleased,5
pleaser,1
pleases,1
pleasing,1
pleasure,14
pleasures,2
pleated,1
pleather,1
pledge,5
pledged,2
pledging,1
plentiful,2
plenty,19
plies,1
plot,2
plots,1
ploughing,1
pls,384
plug,6
plugged,3
plugs,1
plum,1
plumber,2
plumbing,1
plumtree,2
plunder,3
plunges,1
plunkett,1
pluto,1
ply,8
plying,1
plymouth,4
plywood,1
plz,13
pm,465
pms,1
pneumatic,1
pneumonia,4
po,3
pocket,6
pockets,4
poco,3
pod,4
podcast,63
pods,1
poe,2
poem,30
poems,4
poet,17
poetry,43
poets,2
pogo,1
poignant,1
point,56
pointe,3
pointer,1
pointing,2
pointless,1
points,10
poison,1
poisoning,2
poked,1
pokemon,2
poker,4
pol,1
polanco,1
poland,61
polar,1
polaroid,1
polaroids,1
pole,2
police,101
policemen,9
policies,3
policy,10
polish,4
polished,1
polishing,1
political,13
politicians,16
politics,16
polka,1
poll,4
polled,1
pollen,3
polling,1
polls,15
pollute,2
polluted,3
pollution,12
polo,1
polution,1
polyamorous,1
polyamory,1
polymer,1
polynesian,2
polytheism,1
pom,1
pomegranate,1
pomeranian,1
pompeo,1
pon,3
ponce,1
pond,4
ponder,3
pondered,1
pong,1
ponte,2
ponytail,1
poo,1
pooch,1
pooches,1
pool,35
pools,6
poolside,8
poop,7
pooped,1
poopie,1
poor,31
poorer,2
poorly,1
pop,120
popcorn,3
pope,5
popeye,1
popped,7
poppers,3
poppies,2
poppin,4
popping,7
poppins,2
poppy,4
pops,3
populace,1
popular,13
populated,1
population,66
populist,1
porch,4
pores,1
pork,16
porky,1
porn,11
pornstar,2
porridge,4
port,33
portable,1
portal,3
portals,2
porte,1
porter,3
porters,1
portfolio,2
portia,1
portion,5
portions,2
portland,24
porto,3
portrait,60
portraits,20
portray,4
portraying,1
portrays,1
portsmouth,8
portugal,13
portuguese,2
pos,1
pose,14
posed,2
poser,2
poses,5
posh,1
posing,1
position,5
positions,1
positive,207
positively,3
positives,6
positivism,1
positivity,42
positve,1
posse,2
possess,2
possibilities,4
possibility,4
possibly,7
post,227
postal,1
postapocalyptic,2
postcard,2
postcards,2
posted,83
poster,16
posters,4
posthumously,1
posting,27
postpone,8
postponed,20
postponement,2
posts,15
posttraumatic,1
posture,1
pot,6
pota,1
potato,13
potatoes,16
potential,15
potentially,4
potomac,2
potosi,1
potsdam,1
potter,3
pottery,2
potty,1
pou,1
pouch,1
pouches,2
poultry,4
pound,5
pounds,3
poured,3
pours,1
pov,2
poverty,86
powder,5
powell,1
power,58
powered,1
powerful,14
powerfull,2
powerless,1
powers,5
pp,1
ppl,19
ppp,5
pps,1
pr,21
practical,3
practically,3
practice,64
practiced,3
practices,6
practicing,37
practise,3
practised,1
practising,2
practitioner,1
prada,2
pradesh,44
prague,6
prairie,3
praise,12
praised,1
praises,4
praising,3
prakash,2
prank,3
pranks,1
pratt,2
prawn,1
prawns,1
pray,114
prayed,7
prayer,45
prayers,67
praying,39
pre,112
preach,2
preaches,1
preaching,2
preamble,1
precaution,25
precautionary,14
precautions,53
precinct,1
precious,13
precisely,3
predecessor,2
predict,2
predicted,3
predicting,1
prediction,1
predictions,3
predicts,1
prefer,7
preferably,1
preferring,1
preggo,1
pregnancy,1
pregnant,5
prelude,1
premier,19
premiere,6
premiered,1
premiering,1
premiers,1
premise,2
premium,5
premonition,1
prep,4
preparation,14
preparations,3
preparatory,1
prepare,25
prepared,43
preparedness,2
prepares,1
preparing,16
prepped,5
prepping,4
preproduction,1
preps,1
prequel,1
prescience,1
prescient,1
prescribed,2
prescription,2
prescriptions,1
presence,6
presentation,3
presented,6
presenter,3
presenters,1
presenting,7
presently,2
presents,16
preserve,1
preserved,1
presidency,1
president,49
presidente,1
presidential,3
presides,2
presley,1
press,35
pressed,2
presses,1
pressure,37
prestige,2
prestigious,2
preston,7
pretend,3
pretending,4
pretext,2
prettier,1
pretty,69
pretzels,2
prevail,5
prevailing,2
prevent,87
preventative,1
prevented,1
preventing,8
prevention,64
preview,7
previous,21
previously,1
prey,2
prez,2
price,88
priced,1
priceless,3
prices,7
pricing,3
prick,1
pride,16
priest,1
prima,6
primal,1
primary,7
prime,25
primer,3
priminister,1
prince,25
princely,1
princess,12
princeton,1
principal,4
principle,1
principles,3
pringle,1
print,13
printed,2
printer,4
printing,10
printout,1
prints,6
prior,4
priorities,3
prioritized,1
priority,12
prism,1
prison,5
prisoner,4
prisoners,5
prisons,3
pristine,1
privacy,2
private,35
privilage,1
privilege,4
prix,1
priya,1
priyanka,2
prize,18
pro,27
proactive,3
probes,1
problem,38
problems,12
procedure,1
procedures,6
proceedings,1
proceeds,13
process,18
processing,3
procession,1
procrastinating,2
procreate,3
procure,1
prod,12
prodigy,1
produce,14
produced,18
producer,56
producers,4
produces,1
producing,12
product,21
production,31
productions,8
productive,17
productivity,5
products,32
prof,2
profanities,1
professed,1
professional,28
professionally,1
professionals,14
professions,2
professor,14
professors,1
profile,13
profit,5
profitable,2
profits,5
profound,1
profusion,1
program,26
programme,4
programmed,1
programming,2
programs,5
progress,23
progresses,1
progressing,3
progression,1
progressive,4
prohibited,1
prohibition,2
project,71
projected,1
projecting,3
projections,1
projects,20
prolly,3
prolonged,1
prom,2
promenade,1
prominence,1
prominent,3
promise,16
promised,11
promises,4
promising,2
promo,8
promote,6
promoted,1
promoter,2
promoting,5
promotion,4
promotional,2
promotions,7
prompt,1
prompting,1
prone,3
pronounce,1
pronounced,2
proof,10
propaganda,6
propagate,2
propagating,2
propelled,1
proper,18
properly,15
properties,7
property,10
prophecies,1
prophecy,3
prophesied,1
prophet,7
prophetic,2
prophets,16
proportions,2
proposal,1
proposals,2
propose,1
proposed,2
proposes,1
propositions,1
proprietors,2
props,3
pros,1
prospect,5
prospects,1
prosper,2
prosperity,4
prosperous,2
prost,1
prostitutes,1
protect,140
protected,21
protecting,19
protection,66
protective,25
protector,3
protectors,1
protects,8
protein,7
protest,10
protested,2
protesters,3
protesting,4
protests,8
protocol,6
protocols,7
prototype,2
prototypes,1
proud,72
proudest,1
proudly,7
prove,5
proved,6
proven,6
provence,3
proverb,1
proverbs,4
proves,2
provide,31
providence,3
provider,1
providers,10
provides,14
province,12
provinces,1
provincial,4
proving,3
provisions,2
provoke,1
provokes,1
prowess,1
prowl,1
prs,2
prt,1
prudent,4
ps,30
psa,17
psalm,11
psalms,3
psoriasis,1
psych,1
psychedelic,3
psychic,3
psycho,7
psychological,1
psychologically,1
psychologist,2
psychology,4
pt,13
pta,2
pts,1
ptsd,1
pub,19
publically,1
publication,1
publications,1
publicist,1
publicity,5
publicly,1
publish,2
published,12
publishing,5
pubs,4
pudding,2
puddle,2
puerto,6
puff,4
puffy,1
pug,4
pugs,2
pull,18
pulled,9
pulling,9
pullout,1
pullover,3
pulse,1
pulses,1
pump,6
pumped,1
pumping,2
pumpkin,2
pumpkins,1
pumps,1
pun,4
punch,6
pune,75
punish,2
punished,1
punishment,3
punjab,23
punjabi,7
punk,5
punters,1
puny,1
pup,4
puppet,3
puppets,2
puppies,9
puppy,16
pups,2
pura,1
purchase,46
purchased,1
purchasers,1
purchases,3
purchasing,12
pure,11
purest,1
purge,4
purging,2
puri,2
purified,1
purifier,1
purity,2
purley,2
purple,12
purpose,14
purposed,1
purposely,1
purposes,7
purr,1
purse,2
pursuit,1
pursuits,1
pus,2
push,22
pushed,8
pushes,1
pushing,10
pushups,7
put,137
putney,1
puts,6
putter,1
puttin,2
putting,38
puzzle,16
puzzles,11
pvc,1
pvt,6
pw,1
pyaar,1
pyar,17
pyramid,1
pyramids,2
python,3
q,22
qa,2
qb,1
qotd,8
qoutes,1
qt,1
qu,2
quack,1
quad,6
quagmire,1
quail,2
quaker,1
qualified,1
qualify,1
qualities,1
quality,55
quando,2
quantities,2
quantity,1
quantum,1
quarantine,2100
quarantined,87
quarantines,1
quarreling,1
quarter,4
quarterback,1
quarters,3
quartet,1
quarts,1
quasi,1
quatre,1
quay,1
que,7
quebec,11
queen,38
queenie,1
queens,46
queensland,24
queer,3
quence,1
quench,1
queries,3
query,1
quest,3
question,38
questioned,1
questioning,1
questions,53
queue,6
queues,3
queuing,1
quiche,2
quick,49
quicker,1
quickie,1
quickies,1
quickly,26
quiet,41
quietly,1
quietness,1
quill,1
quilt,2
quilting,1
quina,1
quincy,1
quinn,1
quirky,2
quit,3
quitting,1
quiver,3
quivering,1
quiz,8
quote,27
quoted,2
quotes,25
quotidian,1
quotient,1
quoting,1
quran,5
qvc,1
r,93
ra,2
raat,3
rabb,1
rabbit,5
rabbits,3
rabies,1
raccoon,1
race,38
races,4
rachel,4
racial,4
racing,9
racism,7
racist,3
rack,3
racks,1
rad,2
radar,1
radiation,2
radical,3
radio,44
radioactive,2
radish,1
radius,2
raf,1
raffle,15
raffles,2
rafting,1
rag,1
rage,5
ragga,2
raging,3
ragu,1
raha,1
rahman,2
raho,2
rahul,1
rai,2
raid,1
raided,1
raider,1
rail,1
rails,1
railway,14
railways,3
rain,51
rainbow,24
rainbows,3
raincoat,1
raindrops,1
rained,2
rainer,1
rainfall,1
rainforest,1
raining,4
rainn,1
rains,4
rainy,3
raise,20
raised,13
raises,3
raisin,1
raising,6
raj,5
raja,3
rajasthan,38
rajesh,1
rake,1
rakhi,1
rakuten,1
raleigh,8
rally,1
ralph,3
ram,12
rama,3
ramadan,5
ramayana,1
rambles,1
rambling,1
ramblings,1
ramen,6
ramgarh,1
ramifications,1
ramon,1
ramona,1
rampage,15
ramped,1
ramsey,1
ran,18
rana,3
ranch,15
ranches,2
rancho,2
rand,1
random,19
randomly,1
range,7
ranger,4
ranges,1
rani,1
ranked,2
ranking,3
ranks,2
rannvijay,1
rant,4
rants,1
rap,66
rape,2
raped,1
rapid,8
rapidly,55
rapids,6
rapper,32
rappers,8
rapping,1
raps,1
rapturous,1
rare,19
rarely,1
rash,1
rashad,1
raspberry,3
rasta,5
rat,3
ratchet,1
rate,113
rated,4
rates,16
ratings,1
ration,2
rationing,4
rations,2
raton,6
rats,2
rattlesnake,2
ravaged,2
ravaging,7
rave,5
ravel,1
raven,3
ravens,3
ravers,2
ravi,1
ravindra,1
raving,2
ravioli,1
raw,19
rawa,1
ray,13
raya,1
raye,1
rays,6
raza,1
razor,3
rd,55
rds,1
reach,37
reached,14
reaches,6
reaching,6
react,1
reacting,1
reaction,5
reactions,1
reactive,1
read,96
reader,3
readers,1
readership,1
readily,3
reading,51
readings,6
reads,4
ready,210
reagan,1
realest,1
realisations,1
realise,8
realised,6
realises,1
realising,1
realism,11
realist,2
realistic,4
realities,2
reality,40
realization,1
realize,12
realized,14
realizing,1
realm,1
realness,3
realtime,1
realtor,25
realtors,1
realty,2
reaper,1
rear,1
rearrange,3
rears,1
reason,36
reasonable,3
reasoned,1
reasons,16
reassure,1
reassuring,2
rebecca,2
rebel,7
rebellion,3
rebellious,1
rebels,1
reboot,1
rebroadcast,1
rebuild,1
rebuilding,1
rebuke,1
rec,2
recall,2
recalling,1
recap,3
recaps,1
receive,22
received,13
receiving,6
recent,23
recently,11
reception,2
receptionists,1
recess,1
recession,6
recharge,6
recharged,1
recieve,1
recieved,1
recipe,20
recipes,8
recipient,1
recital,1
recite,1
reciting,1
reckless,1
reckon,1
reckoning,1
reckons,1
reclaimed,1
recognise,1
recognition,4
recognize,4
recognized,3
recognizing,1
recommend,10
recommendation,6
recommendations,9
recommended,6
recommends,5
reconnect,4
reconnecting,1
record,19
recorded,16
recorder,4
recording,15
recordings,2
records,22
recover,11
recovered,14
recovering,3
recovers,2
recovery,28
recreated,1
recreational,1
recruited,1
recruiting,1
recruits,1
rectangles,1
recurve,1
recycle,220
recycled,1
recycling,3
red,68
redbox,2
redding,1
redeemed,6
redeemer,2
redefine,1
redemption,7
redesign,1
redevelopment,1
redhead,2
rediscover,1
rediscovered,1
redlight,1
redline,1
redman,1
redmond,1
redneck,1
rednecks,1
redo,3
redskins,1
redsox,4
reduce,22
reduced,15
reduces,4
reducing,2
reduction,6
redux,1
reed,1
reeds,15
reefs,1
reel,3
reeled,1
reeling,2
reels,4
reentry,1
reese,3
reestablishing,1
reevaluate,1
refer,2
reference,3
references,1
referral,1
referrals,1
referred,1
refers,1
refill,2
refilled,1
reflect,10
reflecting,4
reflection,22
reflections,6
reflective,2
reflects,1
reform,2
refrain,1
refrained,1
refresh,4
refreshed,1
refreshing,9
refreshments,1
refried,2
refrigerated,2
refrigerator,1
refrigerators,1
refuge,4
refugees,2
refund,3
refuse,10
refused,4
refuses,1
refusing,3
refute,1
regal,1
regard,1
regarding,20
regardless,10
regards,15
regency,1
regent,1
regents,1
reggae,13
reggie,5
regime,1
regimen,1
regiment,1
regina,1
reginald,2
region,12
regional,10
regions,1
register,8
registered,7
registering,1
registers,1
registrants,1
registry,2
regret,5
regrets,1
regular,31
regularly,20
regulars,1
regulated,1
regulation,2
regulations,8
rehab,1
rehabilitation,1
rehearsal,2
rehearsals,1
rehearsing,1
rehta,1
rei,1
reign,2
reigns,4
reilly,1
reimbursement,2
reincarnation,1
reinventing,2
reisen,1
reiterate,1
reject,1
rejected,2
rejection,1
rejoice,7
rejuvenate,1
rejuvenates,1
rejuvenating,1
rejuvenation,1
rekha,1
rekindle,1
relapses,1
relate,8
related,55
relates,1
relating,1
relation,4
relationship,13
relationships,7
relative,6
relatively,3
relatives,6
relax,30
relaxation,5
relaxed,6
relaxing,18
release,28
released,21
releases,1
releasing,19
relentless,1
relevant,5
reliable,6
reliance,1
relied,1
relief,51
relieve,2
relieved,1
relieving,1
religion,15
religions,1
religious,9
religiously,1
reliving,1
relocate,2
relocating,1
reluctant,1
rely,2
relying,3
remain,29
remainder,1
remaining,1
remains,12
remarkable,2
remarkably,2
remedies,2
remedy,9
remember,123
remembered,1
remembering,6
remembrance,1
remer,1
remind,12
reminded,10
reminder,46
reminders,2
reminding,5
reminds,10
remington,1
reminisce,1
reminiscing,8
remix,9
remixed,1
remixes,2
remnant,1
remote,14
remotely,9
remove,10
removed,2
removes,1
removing,4
remy,1
ren,1
renamed,1
renaud,1
render,10
rendered,2
rendering,3
renderings,2
rendition,2
renegade,3
renew,2
renewal,2
renewed,1
rennie,1
reno,2
renovate,3
renovating,1
renovation,2
renovations,2
rent,12
rental,3
renters,1
renting,1
reopen,15
reopened,1
reopening,5
reopens,6
rep,1
repainting,1
repair,6
repaired,1
repairing,1
repairs,1
repay,2
repayment,1
repeat,10
repeating,2
repel,4
repellent,1
repelling,1
repent,1
repercussions,1
repertoire,2
replace,2
replacement,2
replay,4
replays,1
replicate,1
reply,5
repo,1
report,30
reportage,4
reported,32
reportedly,2
reporter,7
reporters,1
reporting,14
reports,18
reprehensible,1
represent,2
representative,2
represented,1
representing,3
represents,3
reproduce,1
reproduction,1
reproductive,1
republic,9
republican,4
republicans,4
repulsive,1
reputable,1
reputed,1
request,39
requested,4
requesting,1
requests,3
require,3
required,11
requirement,1
requirements,4
requires,1
requiring,1
rerouted,1
res,2
resale,3
reschedule,1
rescue,14
rescued,1
rescues,1
rescuing,1
research,19
researched,1
researcher,3
researchers,3
researching,1
resemblance,1
resemble,1
resembles,1
reservation,2
reservations,1
reserve,11
reserved,3
reserves,1
reservoir,3
reset,8
reshaping,1
residence,7
residences,4
residency,3
resident,2
residential,15
residents,24
resides,1
resign,1
resilience,3
resiliency,1
resilient,6
resin,1
resist,10
resistance,5
resistant,2
resisting,1
resolution,1
resolve,1
resolved,3
resonate,1
resonating,1
resort,13
resorted,1
resource,3
resources,18
respect,64
respected,3
respectful,2
respectfully,1
respective,4
respectively,1
respirator,5
respiratory,16
respite,1
respond,3
responded,5
responders,18
responding,6
responds,5
response,57
responses,2
responsibilities,3
responsibility,21
responsibilty,1
responsible,36
responsibly,7
responsive,1
ressurection,3
rest,87
restart,1
restaurant,53
restauranteur,1
restaurants,41
resting,3
restless,2
restoration,1
restore,3
restored,2
restoring,1
restrict,2
restricted,3
restriction,3
restrictions,35
restrictive,1
restrooms,1
restructuring,1
result,20
resulted,1
resulting,5
results,19
resume,4
resuming,1
resurfaces,1
resurgence,1
resurrection,9
retail,7
retailers,4
retarded,1
retards,1
retention,2
rethink,2
rethinking,1
retired,2
retirement,3
retooling,1
retreat,15
retribution,1
retro,4
retrograde,1
return,27
returned,5
returning,6
returns,7
reunion,3
reunite,1
reunited,2
reuse,2
reuters,1
revamped,1
reveal,4
revealed,2
reveals,5
revelation,3
revelations,1
revelry,1
revenge,3
revenue,4
reverberates,1
reverse,3
reversed,1
reverting,1
review,23
reviewed,5
reviewing,1
reviews,2
revised,2
revisit,1
revisiting,3
revival,3
revive,1
reviving,1
revolt,3
revolution,8
revolutionary,4
revolve,1
revolved,1
revolves,2
reward,2
rewarded,1
rewards,2
rewind,1
rewriting,1
rey,9
reynolds,3
rez,1
rf,3
rg,1
rgv,2
rhapsody,1
rheumatic,1
rhianna,1
rhine,1
rhinestones,1
