,0
palestinian,2
palette,1
palettes,1
palisades,1
pallet,0
pally,1
palm,32
palma,1
palmer,1
palms,1
paloma,0
pals,5
palsy,2
pampering,2
pan,5
panama,11
pancake,3
pancakes,7
pancreatitis,1
panda,2
pandemic,767
pandemics,8
pandey,1
pandora,0
panel,5
panhandle,1
panic,43
panicked,1
panicking,1
panico,0
panjab,2
panorama,3
panoramic,3
pant,1
panther,1
panthers,0
panties,2
panting,1
pantry,4
pants,7
papa,7
papaya,2
paper,59
paperboy,1
papers,3
papi,2
papillon,2
par,8
para,4
paracetamol,1
parade,4
parades,1
paradigm,1
paradise,13
paradox,1
parakeet,1
parakeets,2
parallel,3
paralyzed,1
paramedic,2
paramedics,3
paramount,4
paranoia,5
paranoid,3
paranormal,1
parasite,0
parasites,1
pardon,2
paredes,1
parekh,1
parent,2
parenthood,3
parenting,9
parents,32
parfait,1
paris,20
parish,3
park,221
parke,1
parked,1
parker,2
parking,9
parks,11
parkway,1
parlay,1
parliament,3
parlor,1
parlour,1
parody,4
parris,1
parrish,1
parrot,1
part,318
parte,1
parted,1
partial,18
participants,2
participate,10
participated,2
participating,4
participation,2
particle,1
particles,0
particular,5
particularly,7
parties,11
partly,76
partner,19
partnered,2
partnering,1
partners,10
partnership,3
parts,14
party,125
partying,5
pasadena,5
paso,5
pasquale,0
pass,95
passable,1
passage,1
passed,28
passenger,1
passengers,3
passes,12
passing,11
passion,13
passionate,3
passionately,1
passover,12
passport,2
password,0
pasta,19
paste,2
pastel,5
pastor,5
pastors,3
pastries,1
pastry,3
pat,4
patch,2
patches,3
patchy,9
pate,1
patel,4
patent,1
paterson,0
path,14
pathetic,0
pathogen,2
pathogens,9
pathology,1
paths,3
pathways,1
patience,14
patient,20
patiently,8
patients,79
patio,8
patra,1
patrick,6
patriot,2
patriotic,2
patriotism,1
patriots,6
patrol,4
patrolling,2
patron,2
patronage,1
patrons,9
pattern,3
patterns,5
patty,1
paul,15
paula,2
paulina,1
paulo,6
pause,16
paused,0
pavement,1
pavements,1
pavilion,1
paw,1
pawn,2
pawnshop,1
paws,5
pax,1
pay,38
paycheck,1
payer,1
paying,9
payment,5
payments,1
payne,1
paypal,2
payphone,1
payroll,0
pays,4
pb,4
pbs,2
pc,22
pcs,1
pd,1
pdq,0
pe,2
peabody,1
peace,89
peaceful,11
peacefully,1
peach,3
peaches,2
peachtree,3
peacock,3
peak,24
peaking,1
peaks,1
peanut,5
peanuts,5
pearl,3
pearls,1
pearson,1
peas,3
pecan,2
pecker,1
peculiar,1
pedal,2
pedals,1
pedant,1
pedicab,1
pedicure,1
pedigree,3
pedro,4
pee,3
peek,3
peeks,1
peel,2
peeling,1
peep,2
peeping,0
peeps,15
peers,0
pees,0
peg,2
pelican,0
pelosi,1
pelting,2
pembroke,3
pen,16
penal,1
penalties,1
pence,0
pencil,12
pencils,2
pendant,2
peng,1
penguin,1
peninsula,4
penitentiary,1
penn,1
penned,2
pennsylvania,51
penny,2
pens,1
pensacola,2
penthouse,0
pentium,1
penultimate,1
penzance,0
people,696
peoples,12
peoria,1
pep,1
pepe,1
pepper,4
peppered,1
pepperoni,1
peppers,2
perceive,1
perceived,0
percent,7
percentages,1
perception,3
percussionist,0
pereira,1
perez,0
perfect,55
perfected,1
perfecting,2
perfection,4
perfectionist,1
perfectly,5
perform,8
performance,22
performances,3
performed,3
performer,3
performers,0
performing,9
performs,1
perfumes,1
perilous,2
period,84
periods,2
periscope,1
perish,1
perk,1
perks,1
permanent,9
permission,1
permit,2
permitted,4
permitting,1
perms,1
pernambuco,1
pero,1
perros,1
perry,5
perseverance,1
persian,1
persistent,3
persistently,1
persists,0
person,55
persona,0
personal,42
personalities,2
personality,2
personalized,1
personally,6
personnel,7
persons,6
perspective,17
perspectives,3
persuade,0
pertaining,1
perth,11
pertinent,1
peru,3
perusing,1
peruvian,0
peshawar,0
pesky,1
pest,2
pestilence,1
pesto,4
pet,12
petals,2
pete,1
peter,10
peters,1
petersburg,8
peterson,1
petes,0
petite,1
petition,1
petrified,1
petrol,2
pets,19
pewter,1
pf,1
pfeiffer,1
pg,1
ph,12
phane,0
phantom,3
pharma,2
pharmaceutical,2
pharmacist,2
pharmacy,5
pharoah,1
phase,29
phases,2
phd,2
pheasant,1
phelps,2
phenomenon,4
phew,1
phi,0
phil,1
phila,2
philadelphia,57
philanthropist,1
philippi,1
philippine,4
philippines,19
phillip,2
phillips,1
philly,22
philosophers,2
philosophy,1
phish,3
phlegm,3
phobia,1
phoenix,12
phoenixville,1
phone,52
phonebook,1
phones,6
photo,166
photog,2
photogenic,1
photograph,10
photographed,4
photographer,36
photographers,11
photographing,1
photographs,6
photography,210
photograpy,1
photojournalist,10
photon,1
photos,47
photoshoot,26
photoshop,17
photoshopped,1
php,1
phrase,0
phrases,1
physical,29
physically,16
physician,4
physicians,1
physicist,1
physics,2
physio,2
pi,4
pianist,1
piano,12
piazza,2
pib,1
pic,71
picadilly,1
picchu,1
pick,47
picked,8
pickens,1
picking,4
pickle,2
pickles,1
picks,2
pickup,10
pickups,1
picky,1
picnic,9
pico,3
pics,40
picture,84
pictured,1
pictures,52
picturesque,1
pie,9
piece,31
pieces,15
piedmont,2
pier,6
pierce,1
piercing,3
pierre,1
piers,1
pies,1
piet,1
pieta,1
pig,5
pigeon,6
pigeonhole,1
pigeons,5
piggy,3
pigs,1
pile,2
piled,0
piles,2
piling,3
pill,1
pillars,1
pillow,2
pillows,4
pillsbury,1
pilot,7
pilots,1
pimlico,1
pin,2
pinatas,1
pinch,2
pine,2
pineapple,5
pines,3
pineville,0
ping,4
pink,45
pinky,1
pino,1
pinoy,2
pinprick,1
pins,0
pint,3
pints,2
pinup,1
pioneer,4
pioneering,1
pipe,0
pipeline,1
pipers,1
pipes,2
pippin,1
pips,1
pirate,3
pirates,3
piss,9
pissed,0
pissing,2
pistol,1
pit,5
pita,1
pitch,1
pits,0
pitt,3
pittsburgh,7
pity,2
pius,1
pivot,1
pivotal,1
pivots,1
pix,1
pixel,4
pixelated,1
pixels,1
pixie,0
pixies,1
pizza,38
pizzas,2
pj,2
pjs,1
pk,2
pl,3
placards,1
place,163
placed,8
placement,2
placements,1
places,42
plague,23
plagued,1
plagues,1
plaguing,1
plaid,1
plain,4
plainfield,2
plains,5
plan,60
plane,8
planes,3
planet,28
planets,1
plank,1
planned,18
planner,2
planning,24
plano,4
plans,26
plant,18
plantation,5
plante,1
planted,1
planter,1
plants,45
plasma,3
plastic,8
plastics,0
plat,1
plate,12
plateau,2
plates,2
platform,13
platforms,24
plath,1
plating,1
platinum,4
platter,2
play,83
playa,4
playback,0
playboy,1
played,17
player,1
players,5
playful,2
playground,8
playgrounds,1
playhouse,1
playin,4
playing,56
playlist,17
playmobil,1
plays,8
playstation,3
playtime,3
plaza,8
plead,1
pleading,1
pleas,1
pleasant,4
pleasantville,1
please,505
pleased,5
pleaser,1
pleases,1
pleasing,1
pleasure,12
pleasures,2
pleated,0
pleather,1
pledge,5
pledged,0
pledging,0
plentiful,2
plenty,17
plies,0
plot,1
plots,0
ploughing,1
pls,90
plug,5
plugged,2
plugs,1
plum,1
plumber,2
plumbing,1
plumtree,1
plunder,3
plunges,0
plunkett,1
pluto,1
ply,3
plying,1
plymouth,4
plywood,1
plz,11
pm,436
pms,1
pneumatic,1
pneumonia,4
po,2
pocket,6
pockets,4
poco,3
pod,3
podcast,35
pods,1
poe,2
poem,29
poems,3
poet,17
poetry,43
poets,2
pogo,1
poignant,1
point,47
pointe,3
pointer,1
pointing,2
pointless,1
points,8
poison,1
poisoning,2
poked,1
pokemon,2
poker,4
pol,1
polanco,1
poland,35
polar,1
polaroid,1
polaroids,1
pole,2
police,93
policemen,8
policies,3
policy,7
polish,4
polished,1
polishing,1
political,10
politicians,11
politics,13
polka,1
poll,4
polled,1
pollen,1
polling,1
polls,15
pollute,0
polluted,3
pollution,10
polo,1
polution,1
polyamorous,1
polyamory,1
polymer,1
polynesian,1
polytheism,0
pom,1
pomegranate,1
pomeranian,1
pompeo,0
pon,2
ponce,1
pond,4
ponder,2
pondered,1
pong,1
ponte,2
ponytail,1
poo,1
pooch,1
pooches,1
pool,31
pools,6
poolside,8
poop,5
pooped,1
poopie,1
poor,27
poorer,1
poorly,1
pop,118
popcorn,3
pope,5
popeye,1
popped,5
poppers,3
poppies,2
poppin,4
popping,6
poppins,2
poppy,4
pops,3
populace,1
popular,10
populated,0
population,53
populist,1
porch,4
pores,0
pork,16
porky,1
porn,7
pornstar,2
porridge,4
port,28
portable,1
portal,3
portals,2
porte,1
porter,3
porters,1
portfolio,0
portia,1
portion,5
portions,1
portland,20
porto,3
portrait,53
portraits,20
portray,4
portraying,1
portrays,0
portsmouth,8
portugal,13
portuguese,2
pos,1
pose,14
posed,1
poser,2
poses,4
posh,0
posing,1
position,4
positions,1
positive,173
positively,3
positives,6
positivism,1
positivity,42
positve,0
posse,1
possess,2
possibilities,4
possibility,4
possibly,6
post,211
postal,1
postapocalyptic,2
postcard,2
postcards,2
posted,81
poster,14
posters,4
posthumously,1
posting,26
postpone,7
postponed,18
postponement,2
posts,14
posttraumatic,1
posture,1
pot,6
pota,0
potato,12
potatoes,8
potential,10
potentially,3
potomac,2
potosi,1
potsdam,1
potter,3
pottery,2
potty,1
pou,1
pouch,1
pouches,2
poultry,4
pound,3
pounds,3
poured,3
pours,1
pov,2
poverty,71
powder,3
powell,1
power,52
powered,1
powerful,13
powerfull,2
powerless,1
powers,5
pp,1
ppl,15
ppp,4
pps,0
pr,12
practical,3
practically,3
practice,57
practiced,2
practices,5
practicing,34
practise,2
practised,1
practising,1
practitioner,1
prada,2
pradesh,27
prague,6
prairie,3
praise,12
praised,0
praises,3
praising,2
prakash,2
prank,2
pranks,1
pratt,2
prawn,0
prawns,1
pray,103
prayed,4
prayer,43
prayers,62
praying,36
pre,107
preach,2
preaches,0
preaching,1
preamble,1
precaution,18
precautionary,12
precautions,47
precinct,1
precious,12
precisely,3
predecessor,0
predict,1
predicted,3
predicting,1
prediction,1
predictions,3
predicts,1
prefer,6
preferably,1
preferring,1
preggo,1
pregnancy,1
pregnant,4
prelude,1
premier,19
premiere,6
premiered,1
premiering,1
premiers,1
premise,1
premium,5
premonition,1
prep,4
preparation,11
preparations,3
preparatory,1
prepare,23
prepared,37
preparedness,1
prepares,0
preparing,14
prepped,3
prepping,4
preproduction,0
preps,1
prequel,1
prescience,1
prescient,1
prescribed,2
prescription,2
prescriptions,1
presence,6
presentation,3
presented,6
presenter,3
presenters,1
presenting,7
presently,2
presents,14
preserve,1
preserved,1
presidency,1
president,33
presidente,1
presidential,1
presides,2
presley,0
press,29
pressed,2
presses,1
pressure,37
prestige,2
prestigious,2
preston,7
pretend,3
pretending,3
pretext,2
prettier,0
pretty,61
pretzels,2
prevail,4
prevailing,2
prevent,70
preventative,1
prevented,1
preventing,8
prevention,56
preview,7
previous,21
previously,1
prey,2
prez,2
price,86
priced,1
priceless,3
prices,7
pricing,2
prick,1
pride,14
priest,1
prima,3
primal,1
primary,7
prime,23
primer,3
priminister,0
prince,21
princely,1
princess,12
princeton,1
principal,4
principle,1
principles,2
pringle,1
print,12
printed,2
printer,3
printing,7
printout,1
prints,6
prior,3
priorities,3
prioritized,1
priority,12
prism,0
prison,4
prisoner,3
prisoners,3
prisons,2
pristine,1
privacy,2
private,30
privilage,1
privilege,3
prix,1
priya,1
priyanka,2
prize,17
pro,25
proactive,1
probes,1
problem,33
problems,9
procedure,1
procedures,6
proceedings,0
proceeds,10
process,18
processing,2
procession,1
procrastinating,1
procreate,3
procure,1
prod,12
prodigy,1
produce,10
produced,18
producer,55
producers,4
produces,1
producing,8
product,16
production,28
productions,8
productive,14
productivity,5
products,31
prof,0
profanities,0
professed,1
professional,27
professionally,1
professionals,13
professions,1
professor,14
professors,1
profile,11
profit,5
profitable,2
profits,3
profound,1
profusion,1
program,22
programme,4
programmed,1
programming,1
programs,3
progress,19
progresses,1
progressing,3
progression,1
progressive,3
prohibited,1
prohibition,2
project,66
projected,1
projecting,3
projections,1
projects,18
prolly,3
prolonged,0
prom,2
promenade,0
prominence,1
prominent,3
promise,15
promised,10
promises,2
promising,1
promo,7
promote,6
promoted,1
promoter,2
promoting,4
promotion,2
promotional,2
promotions,6
prompt,1
prompting,1
prone,3
pronounce,1
pronounced,2
proof,10
propaganda,5
propagate,2
propagating,2
propelled,1
proper,15
properly,12
properties,5
property,7
prophecies,1
prophecy,1
prophesied,1
prophet,7
prophetic,2
prophets,3
proportions,1
proposal,1
proposals,0
propose,1
proposed,2
proposes,1
propositions,1
proprietors,2
props,3
pros,1
prospect,5
prospects,1
prosper,1
prosperity,3
prosperous,2
prost,0
prostitutes,1
protect,128
protected,20
protecting,18
protection,61
protective,20
protector,3
protectors,1
protects,6
protein,4
protest,9
protested,2
protesters,1
protesting,3
protests,6
protocol,5
protocols,6
prototype,2
prototypes,1
proud,64
proudest,1
proudly,7
prove,4
proved,4
proven,6
provence,3
proverb,1
proverbs,4
proves,2
provide,28
providence,3
provider,1
providers,6
provides,10
province,10
provinces,1
provincial,4
proving,2
provisions,1
provoke,1
provokes,1
prowess,1
prowl,1
prs,2
prt,1
prudent,4
ps,28
psa,16
psalm,11
psalms,3
psoriasis,1
psych,1
psychedelic,3
psychic,1
psycho,6
psychological,1
psychologically,1
psychologist,2
psychology,4
pt,13
pta,2
pts,1
ptsd,1
pub,19
publically,1
publication,1
publications,1
publicist,0
publicity,4
publicly,1
publish,2
published,12
publishing,5
pubs,4
pudding,1
puddle,2
puerto,6
puff,4
puffy,1
pug,4
pugs,2
pull,17
pulled,8
pulling,8
pullout,1
pullover,3
pulse,0
pulses,1
pump,4
pumped,1
pumping,2
pumpkin,1
pumpkins,1
pumps,1
pun,3
punch,5
pune,75
punish,2
punished,1
punishment,3
punjab,22
punjabi,7
punk,4
punters,1
puny,0
pup,4
puppet,3
puppets,1
puppies,7
puppy,16
pups,2
pura,0
purchase,43
purchased,1
purchasers,1
purchases,3
purchasing,12
pure,10
purest,1
purge,4
purging,2
puri,1
purified,0
purifier,1
purity,2
purley,2
purple,9
purpose,11
purposed,0
purposely,1
purposes,6
purr,1
purse,2
pursuit,0
pursuits,1
pus,2
push,20
pushed,7
pushes,1
pushing,8
pushups,2
put,127
putney,1
puts,6
putter,0
puttin,0
putting,34
puzzle,16
puzzles,10
pvc,0
pvt,6
pw,1
pyaar,1
pyar,17
pyramid,1
pyramids,2
python,3
q,21
qa,2
qb,1
qotd,8
qoutes,1
qt,1
qu,2
quack,1
quad,4
quagmire,1
quail,2
quaker,1
qualified,1
qualify,0
qualities,1
quality,49
quando,2
quantities,2
quantity,1
quantum,1
quarantine,2052
quarantined,86
quarantines,1
quarreling,1
quarter,3
quarterback,1
quarters,3
quartet,1
quarts,0
quasi,1
quatre,1
quay,1
que,7
quebec,11
queen,34
queenie,1
queens,45
queensland,24
queer,2
quence,1
quench,1
queries,2
query,1
quest,3
question,35
questioned,1
questioning,1
questions,51
queue,6
queues,3
queuing,1
quiche,0
quick,44
quicker,1
quickie,1
quickies,1
quickly,22
quiet,39
quietly,1
quietness,1
quill,1
quilt,2
quilting,1
quina,1
quincy,1
quinn,1
quirky,2
quit,2
quitting,1
quiver,3
quivering,1
quiz,8
quote,26
quoted,2
quotes,24
quotidian,1
quotient,1
quoting,1
quran,3
qvc,1
r,85
ra,1
raat,3
rabb,1
rabbit,5
rabbits,3
rabies,1
raccoon,1
race,32
races,3
rachel,3
racial,2
racing,7
racism,7
racist,2
rack,3
racks,1
rad,2
radar,1
radiation,2
radical,3
radio,37
radioactive,2
radish,1
radius,2
raf,1
raffle,13
raffles,2
rafting,1
rag,1
rage,2
ragga,2
raging,1
ragu,1
raha,1
rahman,1
raho,1
rahul,1
rai,1
raid,1
raided,0
raider,1
rail,1
rails,0
railway,14
railways,3
rain,48
rainbow,24
rainbows,3
raincoat,1
raindrops,1
rained,2
rainer,0
rainfall,0
rainforest,1
raining,3
rainn,1
rains,4
rainy,2
raise,17
raised,13
raises,3
raisin,1
raising,6
raj,5
raja,3
rajasthan,31
rajesh,1
rake,1
rakhi,1
rakuten,1
raleigh,8
rally,1
ralph,3
ram,11
rama,3
ramadan,5
ramayana,1
rambles,1
rambling,1
ramblings,1
ramen,6
ramgarh,1
ramifications,1
ramon,1
ramona,1
rampage,15
ramped,1
ramsey,1
ran,17
rana,3
ranch,14
ranches,2
rancho,2
rand,1
random,19
randomly,1
range,7
ranger,3
ranges,1
rani,1
ranked,2
ranking,2
ranks,1
rannvijay,1
rant,2
rants,1
rap,66
rape,2
raped,1
rapid,8
rapidly,55
rapids,6
rapper,26
rappers,7
rapping,1
raps,1
rapturous,1
rare,19
rarely,1
rash,1
rashad,1
raspberry,2
rasta,5
rat,3
ratchet,1
rate,81
rated,3
rates,14
ratings,1
ration,2
rationing,4
rations,2
raton,2
rats,2
rattlesnake,2
ravaged,2
ravaging,6
rave,5
ravel,1
raven,2
ravens,3
ravers,2
ravi,1
ravindra,1
raving,1
ravioli,1
raw,18
rawa,1
ray,11
raya,1
raye,1
rays,6
raza,1
razor,3
rd,52
rds,1
reach,33
reached,13
reaches,4
reaching,6
react,1
reacting,0
reaction,4
reactions,1
reactive,1
read,84
reader,2
readers,1
readership,1
readily,3
reading,44
readings,3
reads,4
ready,191
reagan,1
realest,1
realisations,1
realise,8
realised,6
realises,1
realising,1
realism,11
realist,2
realistic,4
realities,2
reality,36
realization,1
realize,12
realized,13
realizing,1
realm,1
realness,3
realtime,1
realtor,23
realtors,1
realty,2
reaper,1
rear,1
rearrange,3
rears,1
reason,34
reasonable,3
reasoned,1
reasons,15
reassure,1
reassuring,2
rebecca,2
rebel,7
rebellion,3
rebellious,1
rebels,1
reboot,0
rebroadcast,0
rebuild,1
rebuilding,1
rebuke,1
rec,2
recall,2
recalling,1
recap,3
recaps,1
receive,22
received,8
receiving,5
recent,18
recently,11
reception,2
receptionists,1
recess,0
recession,5
recharge,5
recharged,1
recieve,1
recieved,1
recipe,20
recipes,8
recipient,0
recital,1
recite,1
reciting,1
reckless,1
reckon,1
reckoning,1
reckons,1
reclaimed,1
recognise,1
recognition,4
recognize,3
recognized,3
recognizing,1
recommend,10
recommendation,6
recommendations,4
recommended,4
recommends,2
reconnect,3
reconnecting,1
record,16
recorded,14
recorder,4
recording,13
recordings,2
records,21
recover,9
recovered,13
recovering,3
recovers,2
recovery,28
recreated,1
recreational,1
recruited,1
recruiting,0
recruits,1
rectangles,1
recurve,0
recycle,2
recycled,1
recycling,1
red,62
redbox,2
redding,1
redeemed,6
redeemer,2
redefine,1
redemption,7
redesign,1
redevelopment,0
redhead,2
rediscover,1
rediscovered,1
redlight,1
redline,1
redman,1
redmond,1
redneck,1
rednecks,0
redo,3
redskins,1
redsox,4
reduce,18
reduced,12
reduces,4
reducing,1
reduction,6
redux,1
reed,1
reeds,15
reefs,1
reel,3
reeled,1
reeling,2
reels,4
reentry,1
reese,3
reestablishing,1
reevaluate,1
refer,2
reference,3
references,1
referral,1
referrals,1
referred,1
refers,1
refill,2
refilled,1
reflect,9
reflecting,4
reflection,22
reflections,5
reflective,1
reflects,1
reform,1
refrain,1
refrained,0
refresh,4
refreshed,1
refreshing,8
refreshments,1
refried,2
refrigerated,1
refrigerator,1
refrigerators,1
refuge,3
refugees,2
refund,2
refuse,10
refused,2
refuses,1
refusing,3
refute,1
regal,1
regard,1
regarding,18
regardless,8
regards,15
regency,1
regent,1
regents,1
reggae,10
reggie,5
regime,1
regimen,1
regiment,1
regina,1
reginald,2
region,9
regional,8
regions,1
register,8
registered,6
registering,1
registers,0
registrants,0
registry,2
regret,5
regrets,1
regular,26
regularly,18
regulars,1
regulated,1
regulation,1
regulations,6
rehab,0
rehabilitation,1
rehearsal,2
rehearsals,1
rehearsing,1
rehta,1
rei,1
reign,2
reigns,4
reilly,1
reimbursement,0
reincarnation,1
reinventing,2
reisen,1
reiterate,1
reject,1
rejected,1
rejection,1
rejoice,5
rejuvenate,1
rejuvenates,1
rejuvenating,1
rejuvenation,1
rekha,1
rekindle,1
relapses,0
relate,6
related,48
relates,1
relating,1
relation,4
relationship,12
relationships,7
relative,6
relatively,3
relatives,6
relax,28
relaxation,4
relaxed,5
relaxing,17
release,24
released,19
releases,0
releasing,16
relentless,1
relevant,5
reliable,5
reliance,1
relied,0
relief,37
relieve,2
relieved,1
relieving,1
religion,14
religions,1
religious,7
religiously,1
reliving,0
relocate,2
relocating,1
reluctant,1
rely,2
relying,2
remain,29
remainder,1
remaining,1
remains,10
remarkable,2
remarkably,2
remedies,2
remedy,5
remember,118
remembered,1
remembering,6
remembrance,1
remer,1
remind,10
reminded,9
reminder,44
reminders,2
reminding,5
reminds,10
remington,1
reminisce,1
reminiscing,8
remix,9
remixed,1
remixes,2
remnant,1
remote,10
remotely,7
remove,2
removed,1
removes,1
removing,2
remy,1
ren,1
renamed,1
renaud,1
render,8
rendered,2
rendering,3
renderings,2
rendition,2
renegade,3
renew,2
renewal,1
renewed,1
rennie,1
reno,2
renovate,3
renovating,1
renovation,2
renovations,2
rent,10
rental,3
renters,0
renting,0
reopen,12
reopened,1
reopening,5
reopens,6
rep,1
repainting,1
repair,6
repaired,1
repairing,1
repairs,1
repay,2
repayment,1
repeat,9
repeating,2
repel,3
repellent,0
repelling,1
repent,1
repercussions,1
repertoire,2
replace,2
replacement,1
replay,4
replays,1
replicate,1
reply,5
repo,1
report,26
reportage,3
reported,24
reportedly,1
reporter,3
reporters,0
reporting,13
reports,15
reprehensible,0
represent,2
representative,2
represented,1
representing,2
represents,3
reproduce,1
reproduction,1
reproductive,1
republic,9
republican,4
republicans,3
repulsive,0
reputable,1
reputed,1
request,39
requested,1
requesting,1
requests,3
require,3
required,9
requirement,1
requirements,4
requires,1
requiring,1
rerouted,1
res,2
resale,3
reschedule,0
rescue,14
rescued,1
rescues,1
rescuing,0
research,16
researched,1
researcher,3
researchers,3
researching,1
resemblance,1
resemble,1
resembles,1
reservation,2
reservations,1
reserve,11
reserved,3
reserves,1
reservoir,2
reset,3
reshaping,1
residence,7
residences,4
residency,3
resident,2
residential,9
residents,19
resides,1
resign,0
resilience,2
resiliency,1
resilient,5
resin,1
resist,10
resistance,5
resistant,2
resisting,1
resolution,0
resolve,1
resolved,3
resonate,1
resonating,1
resort,11
resorted,1
resource,3
resources,16
respect,60
respected,3
respectful,2
respectfully,1
respective,4
respectively,1
respirator,5
respiratory,16
respite,1
respond,2
responded,5
responders,18
responding,6
responds,5
response,45
responses,1
responsibilities,3
responsibility,14
responsibilty,1
responsible,29
responsibly,7
responsive,1
ressurection,2
rest,76
restart,1
restaurant,47
restauranteur,1
restaurants,40
resting,3
restless,2
restoration,1
restore,3
restored,2
restoring,1
restrict,2
restricted,3
restriction,3
restrictions,32
restrictive,1
restrooms,1
restructuring,0
result,17
resulted,1
resulting,4
results,18
resume,2
resuming,1
resurfaces,1
resurgence,1
resurrection,9
retail,7
retailers,4
retarded,1
retards,1
retention,2
rethink,2
rethinking,1
retired,2
retirement,3
retooling,0
retreat,12
retribution,1
retro,3
retrograde,1
return,26
returned,5
returning,6
returns,7
reunion,3
reunite,1
reunited,2
reuse,2
reuters,0
revamped,1
reveal,4
revealed,1
reveals,5
revelation,2
revelations,1
revelry,1
revenge,3
revenue,2
reverberates,1
reverse,3
reversed,1
reverting,1
review,22
reviewed,5
reviewing,1
reviews,2
revised,2
revisit,1
revisiting,3
revival,3
revive,1
reviving,1
revolt,3
revolution,8
revolutionary,4
revolve,1
revolved,1
revolves,2
reward,2
rewarded,1
rewards,2
rewind,1
rewriting,1
rey,9
reynolds,3
rez,1
rf,2
rg,1
rgv,2
rhapsody,1
